"subject" "activity" "measure" "mean"
24 "WALKING_DOWNSTAIRS" "fBodyGyro.meanFreq...Y" -0.157508305307455
24 "WALKING_DOWNSTAIRS" "fBodyGyro.meanFreq...Z" 0.0162192377436364
24 "WALKING_DOWNSTAIRS" "fBodyGyro.std...X" -0.6930623436
24 "WALKING_DOWNSTAIRS" "fBodyGyro.std...Y" -0.712315175818182
24 "WALKING_DOWNSTAIRS" "fBodyGyro.std...Z" -0.714803330363636
24 "WALKING_DOWNSTAIRS" "tBodyAcc.mean...X" 0.254181789818182
24 "WALKING_DOWNSTAIRS" "tBodyAcc.mean...Y" -0.0144922089963636
24 "WALKING_DOWNSTAIRS" "tBodyAcc.mean...Z" -0.106119349492727
24 "WALKING_DOWNSTAIRS" "tBodyAcc.std...X" -0.5380424822
24 "WALKING_DOWNSTAIRS" "tBodyAcc.std...Y" -0.429748876487273
24 "WALKING_DOWNSTAIRS" "tBodyAcc.std...Z" -0.6336908622
24 "WALKING_DOWNSTAIRS" "tBodyAccJerk.mean...X" 0.0561871122272727
24 "WALKING_DOWNSTAIRS" "tBodyAccJerk.mean...Y" 0.0113617028763636
24 "WALKING_DOWNSTAIRS" "tBodyAccJerk.mean...Z" 0.0184066956618182
24 "WALKING_DOWNSTAIRS" "tBodyAccJerk.std...X" -0.573705915218182
24 "WALKING_DOWNSTAIRS" "tBodyAccJerk.std...Y" -0.512005521109091
24 "WALKING_DOWNSTAIRS" "tBodyAccJerk.std...Z" -0.765851353454545
24 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag.mean.." -0.596787692109091
24 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag.std.." -0.553067944145455
24 "WALKING_DOWNSTAIRS" "tBodyAccMag.mean.." -0.496780884974364
24 "WALKING_DOWNSTAIRS" "tBodyAccMag.std.." -0.509729657345455
24 "WALKING_DOWNSTAIRS" "tBodyGyro.mean...X" -0.0540037866963636
24 "WALKING_DOWNSTAIRS" "tBodyGyro.mean...Y" -0.0802747255163636
24 "WALKING_DOWNSTAIRS" "tBodyGyro.mean...Z" 0.1226995424
24 "WALKING_DOWNSTAIRS" "tBodyGyro.std...X" -0.668565285836364
24 "WALKING_DOWNSTAIRS" "tBodyGyro.std...Y" -0.713052244236364
24 "WALKING_DOWNSTAIRS" "tBodyGyro.std...Z" -0.661961683363636
24 "WALKING_DOWNSTAIRS" "tBodyGyroJerk.mean...X" -0.109139634945455
24 "WALKING_DOWNSTAIRS" "tBodyGyroJerk.mean...Y" -0.0486868159363636
24 "WALKING_DOWNSTAIRS" "tBodyGyroJerk.mean...Z" -0.0703333105072727
24 "WALKING_DOWNSTAIRS" "tBodyGyroJerk.std...X" -0.649735767363636
24 "WALKING_DOWNSTAIRS" "tBodyGyroJerk.std...Y" -0.788568560290909
24 "WALKING_DOWNSTAIRS" "tBodyGyroJerk.std...Z" -0.670081381109091
24 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag.mean.." -0.733307725454545
24 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag.std.." -0.744586380545455
24 "WALKING_DOWNSTAIRS" "tBodyGyroMag.mean.." -0.581383534423636
24 "WALKING_DOWNSTAIRS" "tBodyGyroMag.std.." -0.617763855454545
24 "WALKING_DOWNSTAIRS" "tGravityAcc.mean...X" 0.688424308545455
24 "WALKING_DOWNSTAIRS" "tGravityAcc.mean...Y" 0.0308600615454545
24 "WALKING_DOWNSTAIRS" "tGravityAcc.mean...Z" 0.0907434991563636
24 "WALKING_DOWNSTAIRS" "tGravityAcc.std...X" -0.934101771090909
24 "WALKING_DOWNSTAIRS" "tGravityAcc.std...Y" -0.951608206909091
24 "WALKING_DOWNSTAIRS" "tGravityAcc.std...Z" -0.929303100363636
24 "WALKING_DOWNSTAIRS" "tGravityAccMag.mean.." -0.496780884974364
24 "WALKING_DOWNSTAIRS" "tGravityAccMag.std.." -0.509729657345455
24 "WALKING_UPSTAIRS" "angle.tBodyAccJerkMean..gravityMean." 0.0155838706220339
24 "WALKING_UPSTAIRS" "angle.tBodyAccMean.gravity." -0.0600469943959322
24 "WALKING_UPSTAIRS" "angle.tBodyGyroJerkMean.gravityMean." 0.0497561727627119
24 "WALKING_UPSTAIRS" "angle.tBodyGyroMean.gravityMean." 0.114837195044068
24 "WALKING_UPSTAIRS" "angle.X.gravityMean." -0.518107137457627
24 "WALKING_UPSTAIRS" "angle.Y.gravityMean." 0.126449873694915
24 "WALKING_UPSTAIRS" "angle.Z.gravityMean." -0.0499606018191525
24 "WALKING_UPSTAIRS" "fBodyAcc.mean...X" -0.632868345889831
24 "WALKING_UPSTAIRS" "fBodyAcc.mean...Y" -0.412731328644068
24 "WALKING_UPSTAIRS" "fBodyAcc.mean...Z" -0.643036093050847
24 "WALKING_UPSTAIRS" "fBodyAcc.meanFreq...X" -0.315528418237288
24 "WALKING_UPSTAIRS" "fBodyAcc.meanFreq...Y" -0.0481685022067797
24 "WALKING_UPSTAIRS" "fBodyAcc.meanFreq...Z" 0.0171786406474576
24 "WALKING_UPSTAIRS" "fBodyAcc.std...X" -0.621525969186441
24 "WALKING_UPSTAIRS" "fBodyAcc.std...Y" -0.365939730220339
24 "WALKING_UPSTAIRS" "fBodyAcc.std...Z" -0.606994130508475
24 "WALKING_UPSTAIRS" "fBodyAccJemeanrk.energy...Y" -0.699819336050847
24 "WALKING_UPSTAIRS" "fBodyAccJerk.mean...X" -0.645617152915254
24 "WALKING_UPSTAIRS" "fBodyAccJerk.mean...Y" -0.521974382711864
24 "WALKING_UPSTAIRS" "fBodyAccJerk.mean...Z" -0.712498660677966
24 "WALKING_UPSTAIRS" "fBodyAccJerk.meanFreq...X" -0.144408972
24 "WALKING_UPSTAIRS" "fBodyAccJerk.meanFreq...Y" -0.303083781559322
24 "WALKING_UPSTAIRS" "fBodyAccJerk.meanFreq...Z" -0.214742858355932
24 "WALKING_UPSTAIRS" "fBodyAccJerk.std...X" -0.63414054679661
24 "WALKING_UPSTAIRS" "fBodyAccJerk.std...Y" -0.487242944067797
24 "WALKING_UPSTAIRS" "fBodyAccJerk.std...Z" -0.736094335762712
24 "WALKING_UPSTAIRS" "fBodyAccMag.mean.." -0.567502169728814
24 "WALKING_UPSTAIRS" "fBodyAccMag.meanFreq.." 0.0211770459067797
24 "WALKING_UPSTAIRS" "fBodyAccMag.std.." -0.678314624915254
24 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag.mean.." -0.566341340416949
24 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag.meanFreq.." 0.124658425723729
24 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMag.std.." -0.591487168832203
24 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag.mean.." -0.690729140728814
24 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag.meanFreq.." 0.0695241717627119
24 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMag.std.." -0.702123725852542
24 "WALKING_UPSTAIRS" "fBodyBodyGyroMag.mean.." -0.617040592337288
24 "WALKING_UPSTAIRS" "fBodyBodyGyroMag.meanFreq.." 0.0101867303605085
24 "WALKING_UPSTAIRS" "fBodyBodyGyroMag.std.." -0.675092806932203
24 "WALKING_UPSTAIRS" "fBodyGyro.mean...X" -0.623052333440678
24 "WALKING_UPSTAIRS" "fBodyGyro.mean...Y" -0.578052308440678
24 "WALKING_UPSTAIRS" "fBodyGyro.mean...Z" -0.579975468549152
24 "WALKING_UPSTAIRS" "fBodyGyro.meanFreq...X" -0.105763525544068
24 "WALKING_UPSTAIRS" "fBodyGyro.meanFreq...Y" -0.185904273308475
24 "WALKING_UPSTAIRS" "fBodyGyro.meanFreq...Z" -0.0811400728322034
24 "WALKING_UPSTAIRS" "fBodyGyro.std...X" -0.715556822881356
24 "WALKING_UPSTAIRS" "fBodyGyro.std...Y" -0.532272796440678
24 "WALKING_UPSTAIRS" "fBodyGyro.std...Z" -0.645913255288136
24 "WALKING_UPSTAIRS" "tBodyAcc.mean...X" 0.274209336949153
24 "WALKING_UPSTAIRS" "tBodyAcc.mean...Y" -0.0236846618016949
24 "WALKING_UPSTAIRS" "tBodyAcc.mean...Z" -0.113697509915254
24 "WALKING_UPSTAIRS" "tBodyAcc.std...X" -0.624111223949153
24 "WALKING_UPSTAIRS" "tBodyAcc.std...Y" -0.35374475038983
24 "WALKING_UPSTAIRS" "tBodyAcc.std...Z" -0.59886952779661
24 "WALKING_UPSTAIRS" "tBodyAccJerk.mean...X" 0.0630955867067797
24 "WALKING_UPSTAIRS" "tBodyAccJerk.mean...Y" -0.00646350461627119
24 "WALKING_UPSTAIRS" "tBodyAccJerk.mean...Z" -0.0133072372677966
24 "WALKING_UPSTAIRS" "tBodyAccJerk.std...X" -0.623391412513559
24 "WALKING_UPSTAIRS" "tBodyAccJerk.std...Y" -0.488965782711864
24 "WALKING_UPSTAIRS" "tBodyAccJerk.std...Z" -0.72499272559322
24 "WALKING_UPSTAIRS" "tBodyAccJerkMag.mean.." -0.595386442949153
24 "WALKING_UPSTAIRS" "tBodyAccJerkMag.std.." -0.575790400525424
24 "WALKING_UPSTAIRS" "tBodyAccMag.mean.." -0.510596077728814
24 "WALKING_UPSTAIRS" "tBodyAccMag.std.." -0.596433015389831
24 "WALKING_UPSTAIRS" "tBodyGyro.mean...X" -0.0423721893338983
24 "WALKING_UPSTAIRS" "tBodyGyro.mean...Y" -0.0599662486271186
24 "WALKING_UPSTAIRS" "tBodyGyro.mean...Z" 0.105118460701695
24 "WALKING_UPSTAIRS" "tBodyGyro.std...X" -0.69281094779661
24 "WALKING_UPSTAIRS" "tBodyGyro.std...Y" -0.546315163559322
24 "WALKING_UPSTAIRS" "tBodyGyro.std...Z" -0.600114517677966
24 "WALKING_UPSTAIRS" "tBodyGyroJerk.mean...X" -0.0970022425677966
24 "WALKING_UPSTAIRS" "tBodyGyroJerk.mean...Y" -0.0158524995830508
24 "WALKING_UPSTAIRS" "tBodyGyroJerk.mean...Z" -0.0686992060542373
24 "WALKING_UPSTAIRS" "tBodyGyroJerk.std...X" -0.673832445711864
24 "WALKING_UPSTAIRS" "tBodyGyroJerk.std...Y" -0.659769635847458
24 "WALKING_UPSTAIRS" "tBodyGyroJerk.std...Z" -0.659626693357627
24 "WALKING_UPSTAIRS" "tBodyGyroJerkMag.mean.." -0.659488572864407
24 "WALKING_UPSTAIRS" "tBodyGyroJerkMag.std.." -0.685983990084746
24 "WALKING_UPSTAIRS" "tBodyGyroMag.mean.." -0.521787671830508
24 "WALKING_UPSTAIRS" "tBodyGyroMag.std.." -0.609728968194915
24 "WALKING_UPSTAIRS" "tGravityAcc.mean...X" 0.701864045932203
24 "WALKING_UPSTAIRS" "tGravityAcc.mean...Y" -0.0741791042372881
24 "WALKING_UPSTAIRS" "tGravityAcc.mean...Z" 0.0878970367152542
24 "WALKING_UPSTAIRS" "tGravityAcc.std...X" -0.970862832542373
24 "WALKING_UPSTAIRS" "tGravityAcc.std...Y" -0.954382121355932
24 "WALKING_UPSTAIRS" "tGravityAcc.std...Z" -0.945919132542373
24 "WALKING_UPSTAIRS" "tGravityAccMag.mean.." -0.510596077728814
24 "WALKING_UPSTAIRS" "tGravityAccMag.std.." -0.596433015389831
25 "LAYING" "angle.tBodyAccJerkMean..gravityMean." -0.0106202720849315
25 "LAYING" "angle.tBodyAccMean.gravity." 0.0113386904669863
25 "LAYING" "angle.tBodyGyroJerkMean.gravityMean." 0.030276111869863
25 "LAYING" "angle.tBodyGyroMean.gravityMean." -0.0671251834383562
25 "LAYING" "angle.X.gravityMean." -0.364851645753425
25 "LAYING" "angle.Y.gravityMean." -0.00299249467945206
25 "LAYING" "angle.Z.gravityMean." -0.0800391193808219
25 "LAYING" "fBodyAcc.mean...X" -0.66778154460411
25 "LAYING" "fBodyAcc.mean...Y" -0.61210471169863
25 "LAYING" "fBodyAcc.mean...Z" -0.691058693013699
25 "LAYING" "fBodyAcc.meanFreq...X" -0.227490756780822
25 "LAYING" "fBodyAcc.meanFreq...Y" 0.0444209498383562
25 "LAYING" "fBodyAcc.meanFreq...Z" 0.089971480160274
25 "LAYING" "fBodyAcc.std...X" -0.650383929019452
25 "LAYING" "fBodyAcc.std...Y" -0.623957323
25 "LAYING" "fBodyAcc.std...Z" -0.619082885189041
25 "LAYING" "fBodyAccJemeanrk.energy...Y" -0.86316485890411
25 "LAYING" "fBodyAccJerk.mean...X" -0.699037006021918
25 "LAYING" "fBodyAccJerk.mean...Y" -0.682161715013699
25 "LAYING" "fBodyAccJerk.mean...Z" -0.767549639452055
25 "LAYING" "fBodyAccJerk.meanFreq...X" -0.0231747617835616
25 "LAYING" "fBodyAccJerk.meanFreq...Y" -0.14622720120411
25 "LAYING" "fBodyAccJerk.meanFreq...Z" -0.0438976472191781
25 "LAYING" "fBodyAccJerk.std...X" -0.715724827863014
25 "LAYING" "fBodyAccJerk.std...Y" -0.671793685684931
25 "LAYING" "fBodyAccJerk.std...Z" -0.813430263561644
25 "LAYING" "fBodyAccMag.mean.." -0.653790185509589
25 "LAYING" "fBodyAccMag.meanFreq.." 0.125822850405479
25 "LAYING" "fBodyAccMag.std.." -0.706801393835616
25 "LAYING" "fBodyBodyAccJerkMag.mean.." -0.670204166471233
25 "LAYING" "fBodyBodyAccJerkMag.meanFreq.." 0.181683293976712
25 "LAYING" "fBodyBodyAccJerkMag.std.." -0.686098208287671
25 "LAYING" "fBodyBodyGyroJerkMag.mean.." -0.831305947808219
25 "LAYING" "fBodyBodyGyroJerkMag.meanFreq.." 0.162937873763014
25 "LAYING" "fBodyBodyGyroJerkMag.std.." -0.843603336712329
25 "LAYING" "fBodyBodyGyroMag.mean.." -0.736125955241507
25 "LAYING" "fBodyBodyGyroMag.meanFreq.." -0.0518660481917808
25 "LAYING" "fBodyBodyGyroMag.std.." -0.692324275561644
25 "LAYING" "fBodyGyro.mean...X" -0.728559742808219
25 "LAYING" "fBodyGyro.mean...Y" -0.715534950424658
25 "LAYING" "fBodyGyro.mean...Z" -0.680873196890411
25 "LAYING" "fBodyGyro.meanFreq...X" -0.0939414114780822
25 "LAYING" "fBodyGyro.meanFreq...Y" -0.236327057739726
25 "LAYING" "fBodyGyro.meanFreq...Z" -0.0296972565232877
25 "LAYING" "fBodyGyro.std...X" -0.762371631459863
25 "LAYING" "fBodyGyro.std...Y" -0.623231705821918
25 "LAYING" "fBodyGyro.std...Z" -0.700399801780822
25 "LAYING" "tBodyAcc.mean...X" 0.27703703
25 "LAYING" "tBodyAcc.mean...Y" -0.0157860167741096
25 "LAYING" "tBodyAcc.mean...Z" -0.111887270808219
25 "LAYING" "tBodyAcc.std...X" -0.65470660260274
25 "LAYING" "tBodyAcc.std...Y" -0.602704170479452
25 "LAYING" "tBodyAcc.std...Z" -0.622251042041096
25 "LAYING" "tBodyAccJerk.mean...X" 0.0731678040452055
25 "LAYING" "tBodyAccJerk.mean...Y" 0.0113037474245206
25 "LAYING" "tBodyAccJerk.mean...Z" -0.00220508507473973
25 "LAYING" "tBodyAccJerk.std...X" -0.693469513986301
25 "LAYING" "tBodyAccJerk.std...Y" -0.665970053765753
25 "LAYING" "tBodyAccJerk.std...Z" -0.790998026575342
25 "LAYING" "tBodyAccJerkMag.mean.." -0.704934022493151
25 "LAYING" "tBodyAccJerkMag.std.." -0.676372587326027
25 "LAYING" "tBodyAccMag.mean.." -0.606782568450411
25 "LAYING" "tBodyAccMag.std.." -0.652532895232877
25 "LAYING" "tBodyGyro.mean...X" -0.0185332247716438
25 "LAYING" "tBodyGyro.mean...Y" -0.0843628479726027
25 "LAYING" "tBodyGyro.mean...Z" 0.0950875203972603
25 "LAYING" "tBodyGyro.std...X" -0.752281106450685
25 "LAYING" "tBodyGyro.std...Y" -0.652525135383562
25 "LAYING" "tBodyGyro.std...Z" -0.672291848958904
25 "LAYING" "tBodyGyroJerk.mean...X" -0.112672925845205
25 "LAYING" "tBodyGyroJerk.mean...Y" -0.0542747226917808
25 "LAYING" "tBodyGyroJerk.mean...Z" -0.040148299630137
25 "LAYING" "tBodyGyroJerk.std...X" -0.78680251890411
25 "LAYING" "tBodyGyroJerk.std...Y" -0.828436038767123
25 "LAYING" "tBodyGyroJerk.std...Z" -0.781847360547945
25 "LAYING" "tBodyGyroJerkMag.mean.." -0.807594905753425
25 "LAYING" "tBodyGyroJerkMag.std.." -0.83142394260274
25 "LAYING" "tBodyGyroMag.mean.." -0.632124282654794
25 "LAYING" "tBodyGyroMag.std.." -0.674027685315069
25 "LAYING" "tGravityAcc.mean...X" 0.510447748493151
25 "LAYING" "tGravityAcc.mean...Y" 0.0967148544520548
25 "LAYING" "tGravityAcc.mean...Z" 0.146455999543836
25 "LAYING" "tGravityAcc.std...X" -0.978936823972603
25 "LAYING" "tGravityAcc.std...Y" -0.970339083835616
25 "LAYING" "tGravityAcc.std...Z" -0.948908797260274
25 "LAYING" "tGravityAccMag.mean.." -0.606782568450411
25 "LAYING" "tGravityAccMag.std.." -0.652532895232877
25 "SITTING" "angle.tBodyAccJerkMean..gravityMean." 0.0198636074307692
25 "SITTING" "angle.tBodyAccMean.gravity." 0.0567155208030769
25 "SITTING" "angle.tBodyGyroJerkMean.gravityMean." 0.0320552039215385
25 "SITTING" "angle.tBodyGyroMean.gravityMean." 0.0376919694615385
25 "SITTING" "angle.X.gravityMean." -0.535785354153846
25 "SITTING" "angle.Y.gravityMean." 0.0511507045707692
25 "SITTING" "angle.Z.gravityMean." 0.0521951111384615
25 "SITTING" "fBodyAcc.mean...X" -0.611757512384615
25 "SITTING" "fBodyAcc.mean...Y" -0.564971647969231
25 "SITTING" "fBodyAcc.mean...Z" -0.652608225630769
25 "SITTING" "fBodyAcc.meanFreq...X" -0.255362288507692
25 "SITTING" "fBodyAcc.meanFreq...Y" -0.0283686582492308
25 "SITTING" "fBodyAcc.meanFreq...Z" 0.0252973940615385
25 "SITTING" "fBodyAcc.std...X" -0.572476090847692
25 "SITTING" "fBodyAcc.std...Y" -0.545332200121538
25 "SITTING" "fBodyAcc.std...Z" -0.589661668815385
25 "SITTING" "fBodyAccJemeanrk.energy...Y" -0.868388694307692
25 "SITTING" "fBodyAccJerk.mean...X" -0.672280320383077
25 "SITTING" "fBodyAccJerk.mean...Y" -0.659872005646154
25 "SITTING" "fBodyAccJerk.mean...Z" -0.752531724615385
25 "SITTING" "fBodyAccJerk.meanFreq...X" -0.115532932846154
25 "SITTING" "fBodyAccJerk.meanFreq...Y" -0.289785320363077
25 "SITTING" "fBodyAccJerk.meanFreq...Z" -0.197829744598462
25 "SITTING" "fBodyAccJerk.std...X" -0.654797533369231
25 "SITTING" "fBodyAccJerk.std...Y" -0.646225246038462
25 "SITTING" "fBodyAccJerk.std...Z" -0.785228381692308
25 "SITTING" "fBodyAccMag.mean.." -0.580825197415385
25 "SITTING" "fBodyAccMag.meanFreq.." 0.0479082755046154
25 "SITTING" "fBodyAccMag.std.." -0.642328266523077
25 "SITTING" "fBodyBodyAccJerkMag.mean.." -0.636421767404615
25 "SITTING" "fBodyBodyAccJerkMag.meanFreq.." 0.1404551996
25 "SITTING" "fBodyBodyAccJerkMag.std.." -0.657934851323077
25 "SITTING" "fBodyBodyGyroJerkMag.mean.." -0.841614215538461
25 "SITTING" "fBodyBodyGyroJerkMag.meanFreq.." 0.0948098653427692
25 "SITTING" "fBodyBodyGyroJerkMag.std.." -0.859075945846154
25 "SITTING" "fBodyBodyGyroMag.mean.." -0.754966149092308
25 "SITTING" "fBodyBodyGyroMag.meanFreq.." -0.102763772055385
25 "SITTING" "fBodyBodyGyroMag.std.." -0.742882133230769
25 "SITTING" "fBodyGyro.mean...X" -0.724132213076923
25 "SITTING" "fBodyGyro.mean...Y" -0.759772539319231
25 "SITTING" "fBodyGyro.mean...Z" -0.687719108630769
25 "SITTING" "fBodyGyro.meanFreq...X" -0.203196145829231
25 "SITTING" "fBodyGyro.meanFreq...Y" -0.189392725572308
25 "SITTING" "fBodyGyro.meanFreq...Z" -0.119582682121538
25 "SITTING" "fBodyGyro.std...X" -0.7597790484
25 "SITTING" "fBodyGyro.std...Y" -0.721667100769231
25 "SITTING" "fBodyGyro.std...Z" -0.708631583230769
25 "SITTING" "tBodyAcc.mean...X" 0.269311786153846
25 "SITTING" "tBodyAcc.mean...Y" -0.0116986154186154
25 "SITTING" "tBodyAcc.mean...Z" -0.101846158846154
25 "SITTING" "tBodyAcc.std...X" -0.582474985993846
25 "SITTING" "tBodyAcc.std...Y" -0.531768289869231
25 "SITTING" "tBodyAcc.std...Z" -0.589177442
25 "SITTING" "tBodyAccJerk.mean...X" 0.0635183517138461
25 "SITTING" "tBodyAccJerk.mean...Y" -0.011364339322
25 "SITTING" "tBodyAccJerk.mean...Z" -0.00109561931446154
25 "SITTING" "tBodyAccJerk.std...X" -0.648273622876923
25 "SITTING" "tBodyAccJerk.std...Y" -0.641569503261538
25 "SITTING" "tBodyAccJerk.std...Z" -0.769483846
25 "SITTING" "tBodyAccJerkMag.mean.." -0.663520508015385
25 "SITTING" "tBodyAccJerkMag.std.." -0.644605668369231
25 "SITTING" "tBodyAccMag.mean.." -0.532184772618462
25 "SITTING" "tBodyAccMag.std.." -0.577221853876923
25 "SITTING" "tBodyGyro.mean...X" -0.00900830112615385
25 "SITTING" "tBodyGyro.mean...Y" -0.101718456956585
25 "SITTING" "tBodyGyro.mean...Z" 0.112978930696923
25 "SITTING" "tBodyGyro.std...X" -0.749601209215385
25 "SITTING" "tBodyGyro.std...Y" -0.732610841123077
25 "SITTING" "tBodyGyro.std...Z" -0.680240425692308
25 "SITTING" "tBodyGyroJerk.mean...X" -0.102417583909231
25 "SITTING" "tBodyGyroJerk.mean...Y" -0.0642621516695385
25 "SITTING" "tBodyGyroJerk.mean...Z" -0.0454218504307692
25 "SITTING" "tBodyGyroJerk.std...X" -0.796458283384615
25 "SITTING" "tBodyGyroJerk.std...Y" -0.842018080461538
25 "SITTING" "tBodyGyroJerk.std...Z" -0.78789831
25 "SITTING" "tBodyGyroJerkMag.mean.." -0.817245319846154
25 "SITTING" "tBodyGyroJerkMag.std.." -0.843918497846154
25 "SITTING" "tBodyGyroMag.mean.." -0.645175277384615
25 "SITTING" "tBodyGyroMag.std.." -0.717437093076923
25 "SITTING" "tGravityAcc.mean...X" 0.730400147076923
25 "SITTING" "tGravityAcc.mean...Y" 0.0104069360615385
25 "SITTING" "tGravityAcc.mean...Z" -0.0496068770615385
25 "SITTING" "tGravityAcc.std...X" -0.967711890461538
25 "SITTING" "tGravityAcc.std...Y" -0.952445343938462
25 "SITTING" "tGravityAcc.std...Z" -0.940043835230769
25 "SITTING" "tGravityAccMag.mean.." -0.532184772618462
25 "SITTING" "tGravityAccMag.std.." -0.577221853876923
25 "STANDING" "angle.tBodyAccJerkMean..gravityMean." -0.0319206777662162
25 "STANDING" "angle.tBodyAccMean.gravity." 0.00444857149459459
25 "STANDING" "angle.tBodyGyroJerkMean.gravityMean." 0.0233208423712162
25 "STANDING" "angle.tBodyGyroMean.gravityMean." 0.0659432663648649
25 "STANDING" "angle.X.gravityMean." -0.415991846621622
25 "STANDING" "angle.Y.gravityMean." -0.0050778532027027
25 "STANDING" "angle.Z.gravityMean." -0.182833947027027
25 "STANDING" "fBodyAcc.mean...X" -0.623858204486486
25 "STANDING" "fBodyAcc.mean...Y" -0.553442238271622
25 "STANDING" "fBodyAcc.mean...Z" -0.610692724621622
25 "STANDING" "fBodyAcc.meanFreq...X" -0.23510990315
25 "STANDING" "fBodyAcc.meanFreq...Y" 0.110134194401351
25 "STANDING" "fBodyAcc.meanFreq...Z" 0.137137697824324
25 "STANDING" "fBodyAcc.std...X" -0.598583448891892
25 "STANDING" "fBodyAcc.std...Y" -0.591064108716216
25 "STANDING" "fBodyAcc.std...Z" -0.590855050905405
25 "STANDING" "fBodyAccJemeanrk.energy...Y" -0.772484828216216
25 "STANDING" "fBodyAccJerk.mean...X" -0.632074949817568
25 "STANDING" "fBodyAccJerk.mean...Y" -0.584939036716216
25 "STANDING" "fBodyAccJerk.mean...Z" -0.662054519405405
25 "STANDING" "fBodyAccJerk.meanFreq...X" 0.0113795105439189
25 "STANDING" "fBodyAccJerk.meanFreq...Y" -0.111389179930946
25 "STANDING" "fBodyAccJerk.meanFreq...Z" -0.0678183110013514
25 "STANDING" "fBodyAccJerk.std...X" -0.623187875885135
25 "STANDING" "fBodyAccJerk.std...Y" -0.573787517121622
25 "STANDING" "fBodyAccJerk.std...Z" -0.675093213851351
25 "STANDING" "fBodyAccMag.mean.." -0.569402350368919
25 "STANDING" "fBodyAccMag.meanFreq.." 0.116743733208108
25 "STANDING" "fBodyAccMag.std.." -0.689593216783784
25 "STANDING" "fBodyBodyAccJerkMag.mean.." -0.567608953435135
25 "STANDING" "fBodyBodyAccJerkMag.meanFreq.." 0.21544572552027
25 "STANDING" "fBodyBodyAccJerkMag.std.." -0.571730319590541
25 "STANDING" "fBodyBodyGyroJerkMag.mean.." -0.679173098378378
25 "STANDING" "fBodyBodyGyroJerkMag.meanFreq.." 0.152020424214865
25 "STANDING" "fBodyBodyGyroJerkMag.std.." -0.653094436202703
25 "STANDING" "fBodyBodyGyroMag.mean.." -0.613011315393243
25 "STANDING" "fBodyBodyGyroMag.meanFreq.." 0.0407482071216216
25 "STANDING" "fBodyBodyGyroMag.std.." -0.658675806782432
25 "STANDING" "fBodyGyro.mean...X" -0.670848002175676
25 "STANDING" "fBodyGyro.mean...Y" -0.640960629094595
25 "STANDING" "fBodyGyro.mean...Z" -0.645156061713513
25 "STANDING" "fBodyGyro.meanFreq...X" -0.0297130054175676
25 "STANDING" "fBodyGyro.meanFreq...Y" -0.164255511486486
25 "STANDING" "fBodyGyro.meanFreq...Z" 0.0606570607548649
25 "STANDING" "fBodyGyro.std...X" -0.757700230810811
25 "STANDING" "fBodyGyro.std...Y" -0.609101405405405
25 "STANDING" "fBodyGyro.std...Z" -0.705785909594595
25 "STANDING" "tBodyAcc.mean...X" 0.279300241459459
25 "STANDING" "tBodyAcc.mean...Y" -0.00920879404136486
25 "STANDING" "tBodyAcc.mean...Z" -0.113657570162162
25 "STANDING" "tBodyAcc.std...X" -0.604729330948649
25 "STANDING" "tBodyAcc.std...Y" -0.559002371583784
25 "STANDING" "tBodyAcc.std...Z" -0.575503883878378
25 "STANDING" "tBodyAccJerk.mean...X" 0.0825969081513513
25 "STANDING" "tBodyAccJerk.mean...Y" 0.0221056482074324
25 "STANDING" "tBodyAccJerk.mean...Z" 0.00720960968297297
25 "STANDING" "tBodyAccJerk.std...X" -0.610587174236486
25 "STANDING" "tBodyAccJerk.std...Y" -0.565008088613513
25 "STANDING" "tBodyAccJerk.std...Z" -0.668731081463514
25 "STANDING" "tBodyAccJerkMag.mean.." -0.592568700247297
25 "STANDING" "tBodyAccJerkMag.std.." -0.567832877631081
25 "STANDING" "tBodyAccMag.mean.." -0.539776362271892
25 "STANDING" "tBodyAccMag.std.." -0.604450462121622
25 "STANDING" "tBodyGyro.mean...X" -0.0557280027824324
25 "STANDING" "tBodyGyro.mean...Y" -0.0620606326891892
25 "STANDING" "tBodyGyro.mean...Z" 0.084773172127027
25 "STANDING" "tBodyGyro.std...X" -0.736189563513514
25 "STANDING" "tBodyGyro.std...Y" -0.61857682
25 "STANDING" "tBodyGyro.std...Z" -0.667179627743243
